Specimen,Taxon,ID-Type,ExternalCode,Source
JHU-002081,psorophora cyanescens,Human,SPS,WILD_CAUGHT
JHU-002082,psorophora cyanescens,Human,SPS,WILD_CAUGHT
JHU-002083,psorophora cyanescens,Human,SPS,WILD_CAUGHT
JHU-002084,psorophora cyanescens,Human,SPS,WILD_CAUGHT
JHU-002085,psorophora cyanescens,Human,SPS,WILD_CAUGHT
JHU-002086,psorophora cyanescens,Human,SPS,WILD_CAUGHT
JHU-002087,psorophora cyanescens,Human,SPS,WILD_CAUGHT
JHU-002088,psorophora cyanescens,Human,SPS,WILD_CAUGHT
JHU-002089,aedes dorsalis,Human,FEW,WILD_CAUGHT
JHU-002090,aedes dorsalis,Human,FEW,WILD_CAUGHT
JHU-002091,aedes dorsalis,Human,FEW,WILD_CAUGHT
JHU-002092,aedes dorsalis,Human,FEW,WILD_CAUGHT
JHU-002093,aedes dorsalis,Human,FEW,WILD_CAUGHT
JHU-002094,aedes dorsalis,Human,FEW,WILD_CAUGHT
JHU-002095,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002096,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002097,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002098,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002099,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002100,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002101,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002102,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002103,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002104,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002105,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002106,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002107,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002108,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002109,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002110,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002111,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002112,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002113,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002114,aedes dorsalis,Human,MUO,WILD_CAUGHT
JHU-002115,culiseta inornata,Human,HMN,WILD_CAUGHT
JHU-002116,culiseta incidens,Human,HIF,WILD_CAUGHT
JHU-002117,culiseta incidens,Human,HIF,WILD_CAUGHT
JHU-002118,culiseta incidens,Human,HIF,WILD_CAUGHT
JHU-002119,culiseta incidens,Human,HIF,WILD_CAUGHT
JHU-002120,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002121,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002122,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002123,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002124,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002125,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002126,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002127,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002128,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002129,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002130,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002131,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002132,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002133,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002134,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002135,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002136,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002137,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002138,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002139,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002140,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002141,aedes dorsalis,DNA,HIF,WILD_CAUGHT
JHU-002142,psorophora columbiae,DNA,COF,WILD_CAUGHT
JHU-002143,psorophora columbiae,DNA,COF,WILD_CAUGHT
JHU-002144,psorophora columbiae,DNA,COF,WILD_CAUGHT
JHU-002145,psorophora columbiae,DNA,COF,WILD_CAUGHT
JHU-002146,psorophora columbiae,DNA,COF,WILD_CAUGHT
JHU-002147,psorophora columbiae,DNA,COF,WILD_CAUGHT
JHU-002148,psorophora columbiae,DNA,COF,WILD_CAUGHT
JHU-002149,psorophora columbiae,DNA,COF,WILD_CAUGHT
JHU-002150,psorophora columbiae,DNA,COF,WILD_CAUGHT
JHU-002151,aedes sollicitans,Human,COF,WILD_CAUGHT
JHU-002152,aedes sollicitans,Human,COF,WILD_CAUGHT
JHU-002153,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002154,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002155,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002156,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002157,aedes sollicitans,Human,COF,WILD_CAUGHT
JHU-002158,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002159,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002160,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002161,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002162,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002163,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002164,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002165,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002166,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002167,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002168,aedes sollicitans,Human,COF,WILD_CAUGHT
JHU-002169,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002170,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002171,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002172,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002173,aedes sollicitans,Human,COF,WILD_CAUGHT
JHU-002174,aedes sollicitans,Human,COF,WILD_CAUGHT
JHU-002175,aedes sollicitans,Human,COF,WILD_CAUGHT
JHU-002176,aedes sollicitans,Human,COF,WILD_CAUGHT
JHU-002177,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002178,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002179,aedes sollicitans,Human,COF,WILD_CAUGHT
JHU-002180,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002181,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002182,aedes sollicitans,Human,COF,WILD_CAUGHT
JHU-002183,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002184,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002185,aedes sollicitans,Human,COF,WILD_CAUGHT
JHU-002186,aedes sollicitans,Human,COF,WILD_CAUGHT
JHU-002187,aedes sollicitans,DNA,COF,WILD_CAUGHT
JHU-002188,anopheles crucians_c,DNA,BIX,WILD_CAUGHT
JHU-002189,mansonia titillans,DNA,BIX,WILD_CAUGHT
JHU-002190,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002191,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002192,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002193,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002194,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002195,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002196,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002197,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002198,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002199,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002200,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002201,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002202,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002203,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002204,anopheles crucians_c,DNA,VPS,WILD_CAUGHT
JHU-002205,anopheles crucians_b,DNA,VPS,WILD_CAUGHT
JHU-002206,anopheles crucians_c,DNA,VPS,WILD_CAUGHT
JHU-002207,anopheles crucians_c,DNA,VPS,WILD_CAUGHT
JHU-002208,anopheles crucians_c,DNA,VPS,WILD_CAUGHT
JHU-002209,anopheles crucians_c,DNA,VPS,WILD_CAUGHT
JHU-002210,anopheles crucians_c,DNA,VPS,WILD_CAUGHT
JHU-002211,coquillettidia perturbans,DNA,VPS,WILD_CAUGHT
JHU-002212,anopheles crucians_c,DNA,VPS,WILD_CAUGHT
JHU-002213,anopheles crucians_c,DNA,VPS,WILD_CAUGHT
JHU-002214,anopheles crucians_c,DNA,VPS,WILD_CAUGHT
JHU-002215,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002216,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002217,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002218,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002219,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002220,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002221,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002222,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002223,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002224,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002225,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002226,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002227,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002228,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002229,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002230,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002231,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002232,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002233,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002234,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002235,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002236,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002237,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002238,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002239,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002240,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002241,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002242,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002243,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002244,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002245,anopheles crucians_sl,Human,VPS,WILD_CAUGHT
JHU-002246,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002247,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002248,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002249,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002250,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002251,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002252,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002253,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002254,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002255,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002256,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002257,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002258,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002259,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002260,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002261,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002262,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002263,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002264,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002265,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002266,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002267,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002268,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002269,psorophora columbiae,Human,VPS,WILD_CAUGHT
JHU-002270,mansonia titillans,Human,MXF,WILD_CAUGHT
JHU-002271,mansonia titillans,Human,MXF,WILD_CAUGHT
JHU-002272,mansonia titillans,Human,MXF,WILD_CAUGHT
JHU-002273,mansonia titillans,Human,MXF,WILD_CAUGHT
JHU-002274,mansonia titillans,Human,MXF,WILD_CAUGHT
JHU-002275,mansonia titillans,Human,MXF,WILD_CAUGHT
JHU-002276,mansonia titillans,Human,MXF,WILD_CAUGHT
JHU-002277,anopheles pseudopunctipennis,Human,GOF,WILD_CAUGHT
JHU-002278,anopheles pseudopunctipennis,Human,GOF,WILD_CAUGHT
JHU-002279,anopheles pseudopunctipennis,Human,GOF,WILD_CAUGHT
JHU-002280,anopheles pseudopunctipennis,Human,GOF,WILD_CAUGHT
JHU-002281,anopheles pseudopunctipennis,Human,GOF,WILD_CAUGHT
JHU-002282,anopheles pseudopunctipennis,Human,GOF,WILD_CAUGHT
JHU-002283,anopheles pseudopunctipennis,Human,GOF,WILD_CAUGHT
JHU-002284,anopheles pseudopunctipennis,Human,GOF,WILD_CAUGHT
JHU-002285,anopheles pseudopunctipennis,Human,GOF,WILD_CAUGHT
JHU-002286,anopheles pseudopunctipennis,Human,GOF,WILD_CAUGHT
JHU-002287,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002288,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002289,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002290,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002291,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002292,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002293,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002294,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002295,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002296,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002297,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002298,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002299,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002300,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002301,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002302,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002303,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002304,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002305,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002306,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002307,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002308,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002309,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002310,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002311,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002312,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002313,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002314,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002315,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002316,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002317,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002318,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002319,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002320,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002321,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002322,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002323,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002324,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002325,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002326,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002327,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002328,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002329,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002330,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002331,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002332,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002333,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002334,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002335,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002336,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002337,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002338,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002339,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002340,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002341,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002342,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002343,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002344,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002345,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002346,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002347,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002348,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002349,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002350,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002351,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002352,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002353,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002354,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002355,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002356,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002357,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002358,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002359,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002360,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002361,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002362,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002363,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002364,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002365,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002366,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002367,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002368,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002369,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002370,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002371,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002372,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002373,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002374,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002375,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002376,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002377,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002378,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002379,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002380,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002381,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002382,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002383,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002384,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002385,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002386,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002387,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002388,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002389,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002390,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002391,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002392,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002393,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002394,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002395,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002396,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002397,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002398,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002399,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002400,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002401,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002402,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002403,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002404,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002405,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002406,anopheles freeborni,Human,BAB,WILD_CAUGHT
JHU-002407,aedes melanimon,DNA,BAB,WILD_CAUGHT
JHU-002408,aedes melanimon,DNA,BAB,WILD_CAUGHT
JHU-002409,aedes melanimon,DNA,BAB,WILD_CAUGHT
JHU-002410,psorophora ciliata,DNA,HEE,WILD_CAUGHT
JHU-002411,psorophora ciliata,DNA,HEE,WILD_CAUGHT
JHU-002412,psorophora ciliata,DNA,HEE,WILD_CAUGHT
JHU-002413,psorophora ciliata,DNA,HEE,WILD_CAUGHT
JHU-002414,aedes sollicitans,DNA,BAB,WILD_CAUGHT
JHU-002415,culex erraticus,DNA,OFF,WILD_CAUGHT
JHU-002416,culex erraticus,DNA,OFF,WILD_CAUGHT
JHU-002417,culex erraticus,DNA,OFF,WILD_CAUGHT
JHU-002418,culex erraticus,DNA,OFF,WILD_CAUGHT
JHU-002419,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002420,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002421,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002422,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002423,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002424,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002425,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002426,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002427,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002428,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002429,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002430,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002431,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002432,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002433,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002434,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002435,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002436,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002437,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002438,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002439,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002440,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002441,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002442,culex erraticus,Human,OFF,WILD_CAUGHT
JHU-002443,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002444,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002445,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002446,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002447,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002448,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002449,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002450,culex salinarius,DNA,OFF,WILD_CAUGHT
JHU-002451,culex salinarius,DNA,DOV,WILD_CAUGHT
JHU-002452,culex salinarius,DNA,DOV,WILD_CAUGHT
JHU-002453,culex salinarius,DNA,DOV,WILD_CAUGHT
JHU-002454,anopheles crucians_b,DNA,DOV,WILD_CAUGHT
JHU-002455,anopheles crucians_b,DNA,DOV,WILD_CAUGHT
JHU-002456,anopheles crucians_b,DNA,DOV,WILD_CAUGHT
JHU-002457,anopheles crucians_b,DNA,DOV,WILD_CAUGHT
JHU-002458,anopheles crucians_b,DNA,DOV,WILD_CAUGHT
JHU-002459,anopheles crucians_b,DNA,DOV,WILD_CAUGHT
JHU-002460,anopheles bradleyi,DNA,DOV,WILD_CAUGHT
JHU-002461,culex salinarius,DNA,DOV,WILD_CAUGHT
JHU-002462,culex salinarius,DNA,DOV,WILD_CAUGHT
JHU-002463,culex salinarius,DNA,DOV,WILD_CAUGHT
JHU-002464,aedes atlanticus,DNA,BAD,WILD_CAUGHT
JHU-002465,aedes atlanticus,DNA,BAD,WILD_CAUGHT
JHU-002466,aedes atlanticus,DNA,BAD,WILD_CAUGHT
JHU-002467,culex salinarius,DNA,DOV,WILD_CAUGHT
JHU-002468,culex salinarius,DNA,DOV,WILD_CAUGHT
JHU-002469,culex salinarius,DNA,DOV,WILD_CAUGHT
JHU-002470,anopheles punctipennis,DNA,WRI,WILD_CAUGHT
JHU-002471,anopheles punctipennis,DNA,WRI,WILD_CAUGHT
JHU-002472,anopheles punctipennis,DNA,WRI,WILD_CAUGHT
JHU-002473,anopheles punctipennis,DNA,WRI,WILD_CAUGHT
JHU-002474,anopheles punctipennis,DNA,WRI,WILD_CAUGHT
JHU-002475,anopheles punctipennis,DNA,WRI,WILD_CAUGHT
JHU-002476,anopheles punctipennis,DNA,WRI,WILD_CAUGHT
JHU-002477,anopheles punctipennis,Human,WRI,WILD_CAUGHT
JHU-002478,aedes trivittatus,DNA,WRI,WILD_CAUGHT
JHU-002479,aedes trivittatus,DNA,WRI,WILD_CAUGHT
JHU-002480,aedes trivittatus,DNA,WRI,WILD_CAUGHT
JHU-002481,psorophora howardii,DNA,WRI,WILD_CAUGHT
JHU-002482,aedes infirmatus,DNA,CHS,WILD_CAUGHT
JHU-002483,aedes atlanticus,DNA,CHS,WILD_CAUGHT
JHU-002484,aedes atlanticus,DNA,CHS,WILD_CAUGHT
JHU-002485,aedes atlanticus,DNA,CHS,WILD_CAUGHT
